Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30,No,Travel_Rarely,145.45454545454547,Human Resources,14.0,3,Life Sciences,1,6157,4,Male,53.0,4,1,Human Resources,4,Married,3200.0,6400.0,1,Y,No,19,3,4,80,1,8,2,4,2,2,5,2
32,No,Travel_Rarely,500.0,Human Resources,16.0,3,Life Sciences,1,6158,3,Male,85.66666666666667,4,3,Manager,3,Married,11000.0,22000.0,2,Y,Yes,18,3,3,80,2,10,2,1,4,3,5,4
31,No,Travel_Rarely,145.45454545454547,Human Resources,17.0,3,Life Sciences,1,6159,3,Male,51.333333333333336,4,1,Human Resources,3,Married,3200.0,6400.0,1,Y,No,19,3,3,80,1,9,2,4,2,2,5,2
32,No,Travel_Rarely,145.45454545454547,Human Resources,18.0,3,Life Sciences,1,6160,3,Male,48.666666666666664,4,1,Human Resources,3,Married,3200.0,6400.0,2,Y,No,21,4,3,80,1,10,2,4,3,3,5,3
30,No,Travel_Rarely,145.45454545454547,Human Resources,14.0,3,Life Sciences,1,6161,3,Male,68.0,4,1,Human Resources,3,Married,3200.0,6400.0,1,Y,No,19,3,3,80,1,8,2,3,2,2,5,2
31,No,Travel_Rarely,145.45454545454547,Human Resources,15.0,3,Life Sciences,1,6162,3,Male,52.0,4,1,Human Resources,3,Married,3200.0,6400.0,1,Y,No,16,3,3,80,1,9,2,4,3,3,5,3
32,No,Travel_Rarely,145.45454545454547,Human Resources,16.0,3,Life Sciences,1,6163,4,Male,56.666666666666664,4,1,Human Resources,4,Married,3200.0,6400.0,2,Y,No,16,3,4,80,1,10,2,3,4,3,5,4
30,No,Travel_Rarely,145.45454545454547,Research & Development,12.0,3,Life Sciences,1,6164,3,Male,79.66666666666667,3,1,Laboratory Technician,3,Married,3200.0,6400.0,1,Y,Yes,19,3,3,80,1,8,2,2,3,3,5,3
31,No,Travel_Rarely,145.45454545454547,Research & Development,15.0,3,Life Sciences,1,6165,3,Male,48.333333333333336,4,1,Laboratory Technician,3,Married,3200.0,6400.0,1,Y,No,17,3,3,80,1,9,2,4,3,3,5,3
32,No,Travel_Rarely,295.45454545454544,Research & Development,16.0,3,Life Sciences,1,6166,2,Male,64.33333333333333,4,2,Research Scientist,2,Married,6500.0,13000.0,2,Y,No,15,3,2,80,1,10,2,3,4,3,5,4
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,6167,4,Male,59.333333333333336,2,2,Human Resources,4,Married,6500.0,13000.0,1,Y,No,18,3,4,80,1,7,2,3,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Research & Development,12.0,3,Life Sciences,1,6168,2,Male,86.66666666666667,3,2,Research Scientist,2,Married,6500.0,13000.0,1,Y,Yes,17,3,2,80,1,8,2,1,3,3,5,3
31,No,Travel_Rarely,295.45454545454544,Research & Development,13.0,3,Life Sciences,1,6169,4,Male,66.0,3,2,Research Scientist,4,Married,6500.0,13000.0,1,Y,No,16,3,4,80,1,9,2,3,4,3,5,4
33,No,Travel_Rarely,295.45454545454544,Research & Development,17.0,3,Life Sciences,1,6170,3,Male,83.0,4,2,Research Scientist,3,Married,6500.0,13000.0,2,Y,Yes,16,3,3,80,1,11,2,2,5,3,5,4
31,No,Travel_Rarely,295.45454545454544,Research & Development,15.0,3,Life Sciences,1,6171,3,Male,67.33333333333333,4,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,No,18,3,3,80,1,9,2,3,3,3,5,3
31,No,Travel_Rarely,295.45454545454544,Research & Development,15.0,3,Life Sciences,1,6172,4,Male,47.666666666666664,4,2,Research Scientist,4,Married,6500.0,13000.0,1,Y,No,18,3,4,80,1,9,2,4,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Research & Development,10.0,3,Life Sciences,1,6173,3,Male,59.333333333333336,2,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,No,21,4,3,80,1,8,2,3,4,3,5,4
31,No,Travel_Rarely,295.45454545454544,Research & Development,13.0,3,Life Sciences,1,6174,3,Male,50.333333333333336,3,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,No,19,4,3,80,1,9,2,4,4,3,5,4
31,No,Travel_Rarely,295.45454545454544,Research & Development,15.0,3,Life Sciences,1,6175,4,Male,44.666666666666664,4,2,Research Scientist,4,Married,6500.0,13000.0,1,Y,No,21,4,4,80,1,9,2,4,3,3,5,3
32,No,Travel_Rarely,295.45454545454544,Research & Development,18.0,3,Life Sciences,1,6176,4,Male,73.66666666666667,4,2,Research Scientist,4,Married,6500.0,13000.0,2,Y,Yes,20,4,4,80,1,10,2,2,3,3,5,3
34,No,Travel_Frequently,295.45454545454544,Research & Development,22.0,3,Life Sciences,1,6177,2,Male,55.0,4,2,Research Scientist,2,Married,6500.0,13000.0,2,Y,No,16,3,2,80,1,12,2,4,4,3,5,4
30,No,Travel_Rarely,500.0,Research & Development,14.0,3,Life Sciences,1,6178,3,Male,85.0,4,3,Research Scientist,3,Married,11000.0,22000.0,1,Y,Yes,17,3,3,80,2,8,2,1,2,2,5,2
29,No,Travel_Rarely,145.45454545454547,Research & Development,11.0,3,Life Sciences,1,6179,4,Male,46.666666666666664,3,1,Laboratory Technician,4,Married,3200.0,6400.0,1,Y,No,20,4,4,80,1,7,2,4,2,2,5,2
31,No,Travel_Rarely,295.45454545454544,Research & Development,17.0,3,Life Sciences,1,6180,3,Male,47.0,4,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,No,18,3,3,80,1,9,2,4,2,2,5,2
34,No,Travel_Rarely,295.45454545454544,Research & Development,18.0,3,Life Sciences,1,6181,3,Male,33.0,4,2,Research Scientist,3,Married,6500.0,13000.0,2,Y,No,21,4,3,80,1,12,2,4,6,3,5,4
32,No,Travel_Rarely,295.45454545454544,Research & Development,18.0,3,Life Sciences,1,6182,3,Male,65.66666666666667,4,2,Research Scientist,3,Married,6500.0,13000.0,2,Y,No,19,3,3,80,1,10,2,3,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Sales,12.0,3,Life Sciences,1,6183,3,Male,80.0,3,2,Sales Executive,3,Married,6500.0,13000.0,1,Y,Yes,16,3,3,80,1,8,2,2,3,3,5,3
30,No,Travel_Rarely,145.45454545454547,Sales,12.0,3,Life Sciences,1,6184,3,Male,72.0,3,1,Sales Representative,3,Married,3200.0,6400.0,1,Y,No,17,3,3,80,1,8,2,3,3,3,5,3
33,No,Travel_Rarely,145.45454545454547,Human Resources,19.0,3,Life Sciences,1,6185,4,Male,68.66666666666667,4,1,Human Resources,4,Married,3200.0,6400.0,2,Y,No,18,3,4,80,1,11,2,3,4,3,5,4
31,No,Travel_Rarely,145.45454545454547,Human Resources,15.0,3,Life Sciences,1,6186,3,Male,85.66666666666667,4,1,Human Resources,3,Married,3200.0,6400.0,1,Y,Yes,19,3,3,80,1,9,2,1,3,3,5,3
31,No,Travel_Rarely,145.45454545454547,Research & Development,15.0,3,Life Sciences,1,6187,4,Male,53.333333333333336,4,1,Laboratory Technician,4,Married,3200.0,6400.0,1,Y,No,17,3,4,80,1,9,2,4,3,3,5,3
32,No,Travel_Rarely,145.45454545454547,Human Resources,18.0,3,Life Sciences,1,6188,4,Male,46.0,4,1,Human Resources,4,Married,3200.0,6400.0,2,Y,No,19,3,4,80,1,10,2,4,3,3,5,3
30,No,Travel_Rarely,145.45454545454547,Sales,12.0,3,Life Sciences,1,6189,4,Male,72.0,3,1,Sales Representative,4,Married,3200.0,6400.0,1,Y,No,21,4,4,80,1,8,2,3,3,3,5,3
33,No,Travel_Frequently,145.45454545454547,Sales,21.0,3,Life Sciences,1,6190,1,Male,93.66666666666667,4,1,Sales Representative,1,Married,3200.0,6400.0,2,Y,Yes,20,4,1,80,1,11,2,1,3,3,5,3
36,No,Travel_Frequently,145.45454545454547,Sales,24.0,3,Life Sciences,1,6191,1,Male,79.33333333333333,4,1,Sales Representative,1,Married,3200.0,6400.0,2,Y,Yes,17,3,1,80,1,14,2,2,6,3,5,4
31,No,Travel_Rarely,145.45454545454547,Sales,13.0,3,Life Sciences,1,6192,4,Male,66.33333333333333,3,1,Sales Representative,4,Married,3200.0,6400.0,1,Y,No,18,3,4,80,1,9,2,3,4,3,5,4
30,No,Travel_Rarely,145.45454545454547,Sales,12.0,3,Life Sciences,1,6193,4,Male,45.0,3,1,Sales Representative,4,Married,3200.0,6400.0,1,Y,No,17,3,4,80,1,8,2,4,3,3,5,3
29,No,Travel_Rarely,145.45454545454547,Sales,11.0,3,Life Sciences,1,6194,3,Male,55.0,3,1,Sales Representative,3,Married,3200.0,6400.0,1,Y,No,21,4,3,80,1,7,2,4,2,2,5,2
30,No,Travel_Rarely,145.45454545454547,Sales,12.0,3,Life Sciences,1,6195,3,Male,60.0,3,1,Sales Representative,3,Married,3200.0,6400.0,1,Y,No,18,3,3,80,1,8,2,3,3,3,5,3
30,No,Travel_Rarely,145.45454545454547,Sales,12.0,3,Life Sciences,1,6196,4,Male,75.66666666666667,3,1,Sales Representative,4,Married,3200.0,6400.0,1,Y,Yes,18,3,4,80,1,8,2,2,3,3,5,3
29,No,Travel_Rarely,145.45454545454547,Sales,11.0,3,Life Sciences,1,6197,3,Male,83.66666666666667,3,1,Sales Representative,3,Married,3200.0,6400.0,1,Y,Yes,16,3,3,80,1,7,2,1,2,2,5,2
33,No,Travel_Rarely,145.45454545454547,Sales,19.0,3,Life Sciences,1,6198,1,Male,76.33333333333333,4,1,Sales Representative,1,Married,3200.0,6400.0,2,Y,Yes,15,3,1,80,1,11,2,2,4,3,5,4
30,No,Travel_Rarely,145.45454545454547,Sales,14.0,3,Life Sciences,1,6199,3,Male,66.33333333333333,4,1,Sales Representative,3,Married,3200.0,6400.0,1,Y,No,16,3,3,80,1,8,2,3,2,2,5,2
30,No,Travel_Rarely,145.45454545454547,Sales,14.0,3,Life Sciences,1,6200,4,Male,90.33333333333333,4,1,Sales Representative,4,Married,3200.0,6400.0,1,Y,Yes,16,3,4,80,1,8,2,1,2,2,5,2
32,No,Travel_Rarely,145.45454545454547,Sales,18.0,3,Life Sciences,1,6201,1,Male,73.66666666666667,4,1,Sales Representative,1,Married,3200.0,6400.0,2,Y,Yes,16,3,1,80,1,10,2,2,3,3,5,3
31,No,Travel_Rarely,145.45454545454547,Sales,15.0,3,Life Sciences,1,6202,3,Male,83.66666666666667,4,1,Sales Representative,3,Married,3200.0,6400.0,1,Y,Yes,18,3,3,80,1,9,2,1,3,3,5,3
32,No,Travel_Rarely,145.45454545454547,Sales,16.0,3,Life Sciences,1,6203,3,Male,51.0,4,1,Sales Representative,3,Married,3200.0,6400.0,2,Y,No,16,3,3,80,1,10,2,4,4,3,5,4
31,No,Travel_Rarely,145.45454545454547,Sales,15.0,3,Life Sciences,1,6204,3,Male,80.33333333333333,4,1,Sales Representative,3,Married,3200.0,6400.0,1,Y,Yes,20,4,3,80,1,9,2,2,3,3,5,3
32,No,Travel_Rarely,295.45454545454544,Sales,16.0,3,Life Sciences,1,6205,2,Male,67.0,4,2,Sales Executive,2,Married,6500.0,13000.0,2,Y,No,18,3,2,80,1,10,2,3,4,3,5,4
31,No,Travel_Rarely,295.45454545454544,Sales,15.0,3,Life Sciences,1,6206,3,Male,89.0,4,2,Sales Executive,3,Married,6500.0,13000.0,1,Y,Yes,21,4,3,80,1,9,2,1,3,3,5,3
29,No,Travel_Rarely,295.45454545454544,Sales,11.0,3,Life Sciences,1,6207,2,Male,48.666666666666664,3,2,Sales Executive,2,Married,6500.0,13000.0,1,Y,No,19,3,2,80,1,7,2,4,2,2,5,2
31,No,Travel_Rarely,295.45454545454544,Sales,15.0,3,Life Sciences,1,6208,3,Male,70.0,4,2,Sales Executive,3,Married,6500.0,13000.0,1,Y,No,21,4,3,80,1,9,2,3,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Sales,14.0,3,Life Sciences,1,6209,4,Male,77.66666666666667,4,2,Sales Executive,4,Married,6500.0,13000.0,1,Y,Yes,18,3,4,80,1,8,2,2,2,2,5,2
29,No,Travel_Rarely,295.45454545454544,Sales,11.0,3,Life Sciences,1,6210,2,Male,73.66666666666667,3,2,Sales Executive,2,Married,6500.0,13000.0,1,Y,Yes,20,4,2,80,1,7,2,2,2,2,5,2
32,No,Travel_Rarely,295.45454545454544,Human Resources,18.0,3,Life Sciences,1,6211,4,Male,61.0,4,2,Human Resources,4,Married,6500.0,13000.0,2,Y,No,21,4,4,80,1,10,2,3,3,3,5,3
31,No,Travel_Rarely,295.45454545454544,Human Resources,15.0,3,Life Sciences,1,6212,3,Male,73.66666666666667,4,2,Human Resources,3,Married,6500.0,13000.0,1,Y,Yes,18,3,3,80,1,9,2,2,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Human Resources,12.0,3,Life Sciences,1,6213,3,Male,55.666666666666664,3,2,Human Resources,3,Married,6500.0,13000.0,1,Y,No,18,3,3,80,1,8,2,4,3,3,5,3
31,No,Travel_Rarely,295.45454545454544,Human Resources,15.0,3,Life Sciences,1,6214,4,Male,80.0,4,2,Human Resources,4,Married,6500.0,13000.0,1,Y,Yes,19,3,4,80,1,9,2,2,3,3,5,3
29,No,Travel_Rarely,295.45454545454544,Human Resources,11.0,3,Life Sciences,1,6215,3,Male,66.66666666666667,3,2,Human Resources,3,Married,6500.0,13000.0,1,Y,No,17,3,3,80,1,7,2,3,2,2,5,2
28,No,Travel_Rarely,295.45454545454544,Human Resources,8.0,3,Life Sciences,1,6216,3,Male,48.0,2,2,Human Resources,3,Married,6500.0,13000.0,1,Y,No,21,4,3,80,1,6,2,4,2,2,5,2
31,No,Travel_Rarely,500.0,Human Resources,17.0,3,Life Sciences,1,6217,3,Male,69.66666666666667,4,3,Manager,3,Married,11000.0,22000.0,1,Y,No,17,3,3,80,2,9,2,3,2,2,5,2
29,No,Travel_Rarely,145.45454545454547,Research & Development,11.0,3,Life Sciences,1,6218,4,Male,68.66666666666667,3,1,Laboratory Technician,4,Married,3200.0,6400.0,1,Y,No,17,3,4,80,1,7,2,3,2,2,5,2
32,No,Travel_Rarely,295.45454545454544,Research & Development,14.0,3,Life Sciences,1,6219,3,Male,37.0,3,2,Research Scientist,3,Married,6500.0,13000.0,2,Y,No,19,3,3,80,1,10,2,4,5,3,5,4
30,No,Travel_Rarely,295.45454545454544,Research & Development,12.0,3,Life Sciences,1,6220,3,Male,80.33333333333333,3,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,Yes,19,3,3,80,1,8,2,2,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Research & Development,12.0,3,Life Sciences,1,6221,3,Male,69.0,3,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,No,19,3,3,80,1,8,2,3,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Research & Development,12.0,3,Life Sciences,1,6222,4,Male,65.66666666666667,3,2,Research Scientist,4,Married,6500.0,13000.0,1,Y,No,19,3,4,80,1,8,2,3,3,3,5,3
31,No,Travel_Rarely,145.45454545454547,Research & Development,17.0,3,Life Sciences,1,6223,4,Male,66.66666666666667,4,1,Laboratory Technician,4,Married,3200.0,6400.0,1,Y,No,17,3,4,80,1,9,2,3,2,2,5,2
32,No,Travel_Rarely,145.45454545454547,Research & Development,16.0,3,Life Sciences,1,6224,3,Male,80.66666666666667,4,1,Laboratory Technician,3,Married,3200.0,6400.0,2,Y,Yes,18,3,3,80,1,10,2,2,4,3,5,4
31,No,Travel_Rarely,145.45454545454547,Research & Development,15.0,3,Life Sciences,1,6225,4,Male,60.0,4,1,Laboratory Technician,4,Married,3200.0,6400.0,1,Y,No,21,4,4,80,1,9,2,3,3,3,5,3
31,No,Travel_Rarely,145.45454545454547,Research & Development,15.0,3,Life Sciences,1,6226,4,Male,57.666666666666664,4,1,Laboratory Technician,4,Married,3200.0,6400.0,1,Y,No,18,3,4,80,1,9,2,3,3,3,5,3
30,No,Travel_Rarely,145.45454545454547,Research & Development,12.0,3,Life Sciences,1,6227,4,Male,74.66666666666667,3,1,Laboratory Technician,4,Married,3200.0,6400.0,1,Y,Yes,19,3,4,80,1,8,2,2,3,3,5,3
28,No,Travel_Rarely,145.45454545454547,Research & Development,8.0,3,Life Sciences,1,6228,4,Male,61.0,2,1,Laboratory Technician,4,Married,3200.0,6400.0,1,Y,No,21,4,4,80,1,6,2,3,2,2,5,2
33,No,Travel_Rarely,145.45454545454547,Human Resources,17.0,3,Life Sciences,1,6229,4,Male,75.33333333333333,4,1,Human Resources,4,Married,3200.0,6400.0,2,Y,Yes,19,3,4,80,1,11,2,2,5,3,5,4
30,No,Travel_Rarely,145.45454545454547,Human Resources,12.0,3,Life Sciences,1,6230,3,Male,85.66666666666667,3,1,Human Resources,3,Married,3200.0,6400.0,1,Y,Yes,18,3,3,80,1,8,2,1,3,3,5,3
31,No,Travel_Rarely,145.45454545454547,Human Resources,13.0,3,Life Sciences,1,6231,3,Male,55.0,3,1,Human Resources,3,Married,3200.0,6400.0,1,Y,No,19,3,3,80,1,9,2,4,4,3,5,4
29,No,Travel_Rarely,145.45454545454547,Human Resources,11.0,3,Life Sciences,1,6232,3,Male,47.333333333333336,3,1,Human Resources,3,Married,3200.0,6400.0,1,Y,No,20,4,3,80,1,7,2,4,2,2,5,2
32,No,Travel_Rarely,145.45454545454547,Human Resources,16.0,3,Life Sciences,1,6233,4,Male,86.0,4,1,Human Resources,4,Married,3200.0,6400.0,2,Y,Yes,19,3,4,80,1,10,2,1,4,3,5,4
31,No,Travel_Rarely,145.45454545454547,Human Resources,17.0,3,Life Sciences,1,6234,3,Male,64.33333333333333,4,1,Human Resources,3,Married,3200.0,6400.0,1,Y,No,18,3,3,80,1,9,2,3,2,2,5,2
29,No,Travel_Rarely,145.45454545454547,Human Resources,11.0,3,Life Sciences,1,6235,3,Male,58.666666666666664,3,1,Human Resources,3,Married,3200.0,6400.0,1,Y,No,16,3,3,80,1,7,2,3,2,2,5,2
31,No,Travel_Rarely,145.45454545454547,Human Resources,15.0,3,Life Sciences,1,6236,4,Male,62.666666666666664,4,1,Human Resources,4,Married,3200.0,6400.0,1,Y,No,20,4,4,80,1,9,2,3,3,3,5,3
32,No,Travel_Rarely,145.45454545454547,Human Resources,14.0,3,Life Sciences,1,6237,1,Male,91.66666666666667,3,1,Human Resources,1,Married,3200.0,6400.0,2,Y,Yes,15,3,1,80,1,10,2,1,5,3,5,4
30,No,Travel_Rarely,145.45454545454547,Human Resources,12.0,3,Life Sciences,1,6238,3,Male,44.0,3,1,Human Resources,3,Married,3200.0,6400.0,1,Y,No,17,3,3,80,1,8,2,4,3,3,5,3
31,No,Travel_Rarely,145.45454545454547,Human Resources,13.0,3,Life Sciences,1,6239,4,Male,82.0,3,1,Human Resources,4,Married,3200.0,6400.0,1,Y,Yes,21,4,4,80,1,9,2,2,4,3,5,4
31,No,Travel_Rarely,145.45454545454547,Research & Development,13.0,3,Life Sciences,1,6240,3,Male,60.333333333333336,3,1,Laboratory Technician,3,Married,3200.0,6400.0,1,Y,No,21,4,3,80,1,9,2,3,4,3,5,4
32,No,Travel_Rarely,145.45454545454547,Research & Development,18.0,3,Life Sciences,1,6241,3,Male,88.66666666666667,4,1,Laboratory Technician,3,Married,3200.0,6400.0,2,Y,Yes,17,3,3,80,1,10,2,1,3,3,5,3
30,No,Travel_Rarely,145.45454545454547,Research & Development,14.0,3,Life Sciences,1,6242,4,Male,50.333333333333336,4,1,Laboratory Technician,4,Married,3200.0,6400.0,1,Y,No,18,3,4,80,1,8,2,4,2,2,5,2
31,No,Travel_Rarely,145.45454545454547,Human Resources,13.0,3,Life Sciences,1,6243,4,Male,85.66666666666667,3,1,Human Resources,4,Married,3200.0,6400.0,1,Y,Yes,19,3,4,80,1,9,2,1,4,3,5,4
34,No,Travel_Frequently,295.45454545454544,Research & Development,22.0,3,Life Sciences,1,6244,2,Male,61.0,4,2,Research Scientist,2,Married,6500.0,13000.0,2,Y,No,20,4,2,80,1,12,2,3,4,3,5,4
32,No,Travel_Rarely,295.45454545454544,Research & Development,14.0,3,Life Sciences,1,6245,3,Male,41.333333333333336,3,2,Research Scientist,3,Married,6500.0,13000.0,2,Y,No,20,4,3,80,1,10,2,4,5,3,5,4
30,No,Travel_Rarely,295.45454545454544,Research & Development,14.0,3,Life Sciences,1,6246,4,Male,51.0,4,2,Research Scientist,4,Married,6500.0,13000.0,1,Y,No,18,3,4,80,1,8,2,4,2,2,5,2
30,No,Travel_Rarely,295.45454545454544,Research & Development,14.0,3,Life Sciences,1,6247,4,Male,66.33333333333333,4,2,Research Scientist,4,Married,6500.0,13000.0,1,Y,No,18,3,4,80,1,8,2,3,2,2,5,2
33,No,Travel_Rarely,295.45454545454544,Research & Development,19.0,3,Life Sciences,1,6248,4,Male,47.333333333333336,4,2,Research Scientist,4,Married,6500.0,13000.0,2,Y,No,18,3,4,80,1,11,2,4,4,3,5,4
31,No,Travel_Rarely,295.45454545454544,Research & Development,15.0,3,Life Sciences,1,6249,4,Male,53.0,4,2,Research Scientist,4,Married,6500.0,13000.0,1,Y,No,17,3,4,80,1,9,2,4,3,3,5,3
34,No,Travel_Frequently,295.45454545454544,Research & Development,22.0,3,Life Sciences,1,6250,3,Male,70.33333333333333,4,2,Research Scientist,3,Married,6500.0,13000.0,2,Y,No,19,3,3,80,1,12,2,3,4,3,5,4
32,No,Travel_Rarely,295.45454545454544,Research & Development,18.0,3,Life Sciences,1,6251,2,Male,45.333333333333336,4,2,Research Scientist,2,Married,6500.0,13000.0,2,Y,No,20,4,2,80,1,10,2,4,3,3,5,3
30,No,Travel_Rarely,295.45454545454544,Research & Development,14.0,3,Life Sciences,1,6252,3,Male,51.0,4,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,No,19,3,3,80,1,8,2,4,2,2,5,2
31,No,Travel_Rarely,295.45454545454544,Research & Development,17.0,3,Life Sciences,1,6253,3,Male,87.66666666666667,4,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,Yes,18,3,3,80,1,9,2,1,2,2,5,2
30,No,Travel_Rarely,295.45454545454544,Research & Development,12.0,3,Life Sciences,1,6254,3,Male,56.0,3,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,No,21,4,3,80,1,8,2,4,3,3,5,3
31,No,Travel_Rarely,295.45454545454544,Research & Development,15.0,3,Life Sciences,1,6255,3,Male,78.0,4,2,Research Scientist,3,Married,6500.0,13000.0,1,Y,Yes,20,4,3,80,1,9,2,2,3,3,5,3
33,No,Travel_Rarely,500.0,Research & Development,17.0,3,Life Sciences,1,6256,3,Male,51.333333333333336,4,3,Research Scientist,3,Married,11000.0,22000.0,2,Y,No,15,3,3,80,2,11,2,4,5,3,5,4
31,No,Travel_Rarely,145.45454545454547,Research & Development,17.0,3,Life Sciences,1,6257,4,Male,57.666666666666664,4,1,Laboratory Technician,4,Married,3200.0,6400.0,1,Y,No,19,3,4,80,1,9,2,3,2,2,5,2
35,No,Travel_Frequently,295.45454545454544,Research & Development,21.0,3,Life Sciences,1,6258,1,Male,68.66666666666667,4,2,Research Scientist,1,Married,6500.0,13000.0,2,Y,No,17,3,1,80,1,13,2,3,6,3,5,4
30,No,Travel_Rarely,295.45454545454544,Sales,14.0,3,Life Sciences,1,6259,2,Male,69.33333333333333,4,2,Sales Executive,2,Married,6500.0,13000.0,1,Y,No,17,3,2,80,1,8,2,3,2,2,5,2
31,No,Travel_Rarely,295.45454545454544,Sales,15.0,3,Life Sciences,1,6260,4,Male,59.333333333333336,4,2,Sales Executive,4,Married,6500.0,13000.0,1,Y,No,18,3,4,80,1,9,2,3,3,3,5,3
34,No,Travel_Rarely,295.45454545454544,Human Resources,18.0,3,Life Sciences,1,6261,1,Male,66.0,4,2,Human Resources,1,Married,6500.0,13000.0,2,Y,No,20,4,1,80,1,12,2,3,6,3,5,4
31,No,Travel_Rarely,145.45454545454547,Human Resources,15.0,3,Life Sciences,1,6262,4,Male,73.33333333333333,4,1,Human Resources,4,Married,3200.0,6400.0,1,Y,Yes,19,3,4,80,1,9,2,2,3,3,5,3
30,No,Travel_Rarely,145.45454545454547,Research & Development,14.0,3,Life Sciences,1,6263,4,Male,75.33333333333333,4,1,Laboratory Technician,4,Married,3200.0,6400.0,1,Y,Yes,18,3,4,80,1,8,2,2,2,2,5,2
33,No,Travel_Rarely,145.45454545454547,Human Resources,17.0,3,Life Sciences,1,6264,4,Male,77.0,4,1,Human Resources,4,Married,3200.0,6400.0,2,Y,Yes,20,4,4,80,1,11,2,2,5,3,5,4
28,No,Travel_Rarely,145.45454545454547,Sales,8.0,3,Life Sciences,1,6265,2,Male,68.66666666666667,2,1,Sales Representative,2,Married,3200.0,6400.0,1,Y,No,21,4,2,80,1,6,2,3,2,2,5,2
32,No,Travel_Rarely,145.45454545454547,Sales,16.0,3,Life Sciences,1,6266,4,Male,59.666666666666664,4,1,Sales Representative,4,Married,3200.0,6400.0,2,Y,No,17,3,4,80,1,10,2,3,4,3,5,4
30,No,Travel_Rarely,145.45454545454547,Sales,14.0,3,Life Sciences,1,6267,3,Male,66.66666666666667,4,1,Sales Representative,3,Married,3200.0,6400.0,1,Y,No,19,3,3,80,1,8,2,3,2,2,5,2
35,No,Travel_Frequently,145.45454545454547,Sales,21.0,3,Life Sciences,1,6268,3,Male,67.33333333333333,4,1,Sales Representative,3,Married,3200.0,6400.0,2,Y,No,18,3,3,80,1,13,2,3,6,3,5,4
31,No,Travel_Rarely,145.45454545454547,Sales,15.0,3,Life Sciences,1,6269,4,Male,79.0,4,1,Sales Representative,4,Married,3200.0,6400.0,1,Y,Yes,16,3,4,80,1,9,2,2,3,3,5,3
31,No,Travel_Rarely,145.45454545454547,Sales,15.0,3,Life Sciences,1,6270,2,Male,90.0,4,1,Sales Representative,2,Married,3200.0,6400.0,1,Y,Yes,18,3,2,80,1,9,2,1,3,3,5,3
29,No,Travel_Rarely,145.45454545454547,Sales,11.0,3,Life Sciences,1,6271,3,Male,56.0,3,1,Sales Representative,3,Married,3200.0,6400.0,1,Y,No,16,3,3,80,1,7,2,4,2,2,5,2
33,No,Travel_Rarely,145.45454545454547,Sales,19.0,3,Life Sciences,1,6272,2,Male,44.0,4,1,Sales Representative,2,Married,3200.0,6400.0,2,Y,No,21,4,2,80,1,11,2,4,4,3,5,4
29,No,Travel_Rarely,145.45454545454547,Sales,11.0,3,Life Sciences,1,6273,3,Male,54.0,3,1,Sales Representative,3,Married,3200.0,6400.0,1,Y,No,19,3,3,80,1,7,2,4,2,2,5,2
30,No,Travel_Rarely,145.45454545454547,Sales,12.0,3,Life Sciences,1,6274,3,Male,89.66666666666667,3,1,Sales Representative,3,Married,3200.0,6400.0,1,Y,Yes,19,3,3,80,1,8,2,1,3,3,5,3
34,No,Travel_Frequently,145.45454545454547,Sales,20.0,3,Life Sciences,1,6275,2,Male,84.66666666666667,4,1,Sales Representative,2,Married,3200.0,6400.0,2,Y,Yes,20,4,2,80,1,12,2,1,5,3,5,4
29,No,Travel_Rarely,145.45454545454547,Sales,11.0,3,Life Sciences,1,6276,3,Male,87.0,3,1,Sales Representative,3,Married,3200.0,6400.0,1,Y,Yes,16,3,3,80,1,7,2,1,2,2,5,2
31,No,Travel_Rarely,145.45454545454547,Sales,15.0,3,Life Sciences,1,6277,3,Male,49.333333333333336,4,1,Sales Representative,3,Married,3200.0,6400.0,1,Y,No,18,3,3,80,1,9,2,4,3,3,5,3
