Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34,No,Travel_Frequently,295.45454545454544,Sales,22.0,3,Life Sciences,1,13470,1,Male,90.66666666666667,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
34,No,Travel_Frequently,295.45454545454544,Human Resources,20.0,3,Life Sciences,1,13471,4,Male,80.0,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
35,No,Travel_Frequently,295.45454545454544,Human Resources,21.0,3,Life Sciences,1,13472,4,Male,81.66666666666667,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,13,2,2,6,3,1,4
34,No,Travel_Frequently,145.45454545454547,Human Resources,20.0,3,Life Sciences,1,13473,4,Male,89.66666666666667,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,12,2,1,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,13474,2,Male,43.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
31,No,Travel_Rarely,145.45454545454547,Human Resources,15.0,3,Life Sciences,1,13475,1,Male,85.66666666666667,4,1,,1,Married,3200.0,6400.0,1,Y,Yes,13,1,1,80,1,9,2,1,3,3,1,3
33,No,Travel_Rarely,145.45454545454547,Human Resources,17.0,3,Life Sciences,1,13476,4,Male,80.33333333333333,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,11,2,2,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,13477,2,Male,45.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
33,No,Travel_Rarely,145.45454545454547,Research & Development,17.0,3,Life Sciences,1,13478,4,Male,73.0,4,1,,4,Married,3200.0,6400.0,2,Y,No,13,1,4,80,1,11,2,3,5,3,1,4
34,No,Travel_Frequently,145.45454545454547,Research & Development,20.0,3,Life Sciences,1,13479,4,Male,90.33333333333333,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,12,2,1,5,3,1,4
30,No,Travel_Rarely,145.45454545454547,Research & Development,10.0,3,Life Sciences,1,13480,2,Male,93.33333333333333,2,1,,2,Married,3200.0,6400.0,1,Y,Yes,13,1,2,80,1,8,2,1,4,3,1,4
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,13481,2,Male,46.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
33,No,Travel_Rarely,145.45454545454547,Research & Development,17.0,3,Life Sciences,1,13482,4,Male,84.66666666666667,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,11,2,1,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,13483,2,Male,43.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
33,No,Travel_Frequently,145.45454545454547,Research & Development,21.0,3,Life Sciences,1,13484,1,Male,46.0,4,1,,1,Married,3200.0,6400.0,2,Y,No,13,1,1,80,1,11,2,4,3,3,1,3
34,No,Travel_Frequently,145.45454545454547,Research & Development,22.0,3,Life Sciences,1,13485,1,Male,98.33333333333333,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
35,No,Travel_Frequently,145.45454545454547,Research & Development,23.0,3,Life Sciences,1,13486,1,Male,100.0,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,13,2,1,5,3,1,4
35,No,Travel_Frequently,145.45454545454547,Research & Development,25.0,3,Life Sciences,1,13487,1,Male,98.66666666666667,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,13,2,1,4,3,1,4
34,No,Travel_Frequently,145.45454545454547,Research & Development,20.0,3,Life Sciences,1,13488,3,Male,82.0,4,1,,3,Married,3200.0,6400.0,2,Y,Yes,13,1,3,80,1,12,2,2,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,13489,2,Male,48.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,145.45454545454547,Human Resources,20.0,3,Life Sciences,1,13490,4,Male,80.33333333333333,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
34,No,Travel_Frequently,145.45454545454547,Human Resources,22.0,3,Life Sciences,1,13491,1,Male,89.66666666666667,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,13492,2,Male,48.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,13493,2,Male,49.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
35,No,Travel_Frequently,295.45454545454544,Human Resources,25.0,3,Life Sciences,1,13494,1,Male,95.66666666666667,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,13,2,1,4,3,1,4
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,13495,2,Male,46.0,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
33,No,Travel_Rarely,295.45454545454544,Human Resources,17.0,3,Life Sciences,1,13496,3,Male,52.666666666666664,4,2,,3,Married,6500.0,13000.0,2,Y,No,13,1,3,80,1,11,2,4,5,3,1,4
34,No,Travel_Frequently,295.45454545454544,Human Resources,22.0,3,Life Sciences,1,13497,1,Male,88.66666666666667,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
33,No,Travel_Rarely,295.45454545454544,Human Resources,17.0,3,Life Sciences,1,13498,4,Male,85.0,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,11,2,1,5,3,1,4
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,13499,2,Male,52.0,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Research & Development,9.0,3,Life Sciences,1,13500,2,Male,49.0,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,295.45454545454544,Research & Development,20.0,3,Life Sciences,1,13501,4,Male,88.33333333333333,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,12,2,1,5,3,1,4
29,No,Travel_Rarely,295.45454545454544,Research & Development,9.0,3,Life Sciences,1,13502,2,Male,45.333333333333336,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,13503,2,Male,46.666666666666664,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Research & Development,9.0,3,Life Sciences,1,13504,2,Male,48.666666666666664,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Research & Development,9.0,3,Life Sciences,1,13505,2,Male,47.333333333333336,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,500.0,Research & Development,9.0,3,Life Sciences,1,13506,2,Male,51.666666666666664,2,3,,2,Married,11000.0,22000.0,1,Y,No,13,1,2,80,2,7,2,4,3,3,1,3
35,No,Travel_Frequently,145.45454545454547,Research & Development,25.0,3,Life Sciences,1,13507,1,Male,95.0,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,13,2,1,4,3,1,4
33,No,Travel_Rarely,295.45454545454544,Research & Development,17.0,3,Life Sciences,1,13508,4,Male,84.33333333333333,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,11,2,1,5,3,1,4
33,No,Travel_Rarely,295.45454545454544,Research & Development,17.0,3,Life Sciences,1,13509,4,Male,82.66666666666667,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,11,2,2,5,3,1,4
36,No,Travel_Frequently,295.45454545454544,Research & Development,26.0,3,Life Sciences,1,13510,1,Male,85.0,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,14,2,1,5,3,1,4
29,No,Travel_Rarely,295.45454545454544,Research & Development,9.0,3,Life Sciences,1,13511,2,Male,51.333333333333336,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
35,No,Travel_Frequently,145.45454545454547,Research & Development,25.0,3,Life Sciences,1,13512,1,Male,100.0,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,13,2,1,4,3,1,4
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,13513,2,Male,47.0,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,145.45454545454547,Research & Development,20.0,3,Life Sciences,1,13514,3,Male,84.0,4,1,,3,Married,3200.0,6400.0,2,Y,Yes,13,1,3,80,1,12,2,1,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,13515,2,Male,52.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,145.45454545454547,Research & Development,22.0,3,Life Sciences,1,13516,1,Male,83.33333333333333,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,13517,2,Male,43.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,13518,2,Male,49.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
33,No,Travel_Rarely,145.45454545454547,Research & Development,17.0,3,Life Sciences,1,13519,4,Male,86.66666666666667,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,11,2,1,5,3,1,4
35,No,Travel_Frequently,145.45454545454547,Sales,21.0,3,Life Sciences,1,13520,4,Male,86.66666666666667,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,13,2,1,6,3,1,4
34,No,Travel_Frequently,145.45454545454547,Sales,20.0,3,Life Sciences,1,13521,3,Male,83.66666666666667,4,1,,3,Married,3200.0,6400.0,2,Y,Yes,13,1,3,80,1,12,2,1,5,3,1,4
35,No,Travel_Frequently,145.45454545454547,Human Resources,23.0,3,Life Sciences,1,13522,3,Male,80.66666666666667,4,1,,3,Married,3200.0,6400.0,2,Y,Yes,13,1,3,80,1,13,2,2,5,3,1,4
33,No,Travel_Frequently,145.45454545454547,Human Resources,21.0,3,Life Sciences,1,13523,3,Male,45.333333333333336,4,1,,3,Married,3200.0,6400.0,2,Y,No,13,1,3,80,1,11,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,13524,2,Male,51.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,13525,2,Male,51.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,145.45454545454547,Sales,22.0,3,Life Sciences,1,13526,1,Male,82.66666666666667,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,2,4,3,1,4
29,No,Travel_Rarely,145.45454545454547,Sales,9.0,3,Life Sciences,1,13527,2,Male,45.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Sales,9.0,3,Life Sciences,1,13528,2,Male,44.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
30,No,Travel_Rarely,145.45454545454547,Sales,14.0,3,Life Sciences,1,13529,4,Male,42.666666666666664,4,1,,4,Married,3200.0,6400.0,1,Y,No,13,0,4,80,1,8,2,4,2,2,1,2
29,No,Travel_Rarely,145.45454545454547,Sales,9.0,3,Life Sciences,1,13530,2,Male,47.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Sales,9.0,3,Life Sciences,1,13531,2,Male,49.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Sales,9.0,3,Life Sciences,1,13532,2,Male,48.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,295.45454545454544,Sales,22.0,3,Life Sciences,1,13533,1,Male,93.0,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
29,No,Travel_Rarely,295.45454545454544,Sales,9.0,3,Life Sciences,1,13534,2,Male,48.666666666666664,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,295.45454545454544,Sales,22.0,3,Life Sciences,1,13535,1,Male,88.0,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
35,No,Travel_Frequently,295.45454545454544,Sales,25.0,3,Life Sciences,1,13536,1,Male,90.66666666666667,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,13,2,1,4,3,1,4
34,No,Travel_Frequently,295.45454545454544,Sales,20.0,3,Life Sciences,1,13537,4,Male,85.33333333333333,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,12,2,1,5,3,1,4
31,No,Travel_Rarely,295.45454545454544,Sales,11.0,3,Life Sciences,1,13538,2,Male,98.66666666666667,2,2,,2,Married,6500.0,13000.0,1,Y,Yes,13,1,2,80,1,9,2,1,5,3,1,4
29,No,Travel_Rarely,295.45454545454544,Sales,9.0,3,Life Sciences,1,13539,2,Male,51.666666666666664,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Sales,9.0,3,Life Sciences,1,13540,2,Male,43.333333333333336,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Sales,9.0,3,Life Sciences,1,13541,2,Male,52.333333333333336,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,295.45454545454544,Sales,22.0,3,Life Sciences,1,13542,1,Male,81.66666666666667,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,12,2,2,4,3,1,4
34,No,Travel_Frequently,295.45454545454544,Sales,20.0,3,Life Sciences,1,13543,4,Male,75.33333333333333,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
29,No,Travel_Rarely,295.45454545454544,Sales,9.0,3,Life Sciences,1,13544,2,Male,52.0,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,500.0,Sales,20.0,3,Life Sciences,1,13545,4,Male,76.0,4,3,,4,Married,11000.0,22000.0,2,Y,Yes,13,1,4,80,2,12,2,2,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Sales,9.0,3,Life Sciences,1,13546,2,Male,51.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Sales,9.0,3,Life Sciences,1,13547,2,Male,53.0,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,13548,2,Male,47.333333333333336,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,295.45454545454544,Human Resources,22.0,3,Life Sciences,1,13549,1,Male,90.33333333333333,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
33,No,Travel_Rarely,295.45454545454544,Human Resources,17.0,3,Life Sciences,1,13550,1,Male,92.33333333333333,4,2,,1,Married,6500.0,13000.0,2,Y,Yes,13,1,1,80,1,11,2,1,5,3,1,4
34,No,Travel_Frequently,145.45454545454547,Human Resources,22.0,3,Life Sciences,1,13551,1,Male,100.0,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
34,No,Travel_Frequently,145.45454545454547,Human Resources,22.0,3,Life Sciences,1,13552,1,Male,84.66666666666667,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,13553,2,Male,47.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
35,No,Travel_Frequently,145.45454545454547,Human Resources,25.0,3,Life Sciences,1,13554,1,Male,84.33333333333333,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,13,2,1,4,3,1,4
34,No,Travel_Frequently,145.45454545454547,Research & Development,22.0,3,Life Sciences,1,13555,1,Male,86.66666666666667,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,13556,2,Male,49.0,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
35,No,Travel_Frequently,145.45454545454547,Research & Development,25.0,3,Life Sciences,1,13557,1,Male,96.0,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,13,2,1,4,3,1,4
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,13558,2,Male,53.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,13559,2,Male,43.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,13560,2,Male,44.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,13561,2,Male,53.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,13562,2,Male,50.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
31,No,Travel_Rarely,145.45454545454547,Research & Development,13.0,3,Life Sciences,1,13563,1,Male,62.666666666666664,3,1,,1,Married,3200.0,6400.0,1,Y,No,13,1,1,80,1,9,2,3,4,3,1,4
34,No,Travel_Frequently,145.45454545454547,Research & Development,20.0,3,Life Sciences,1,13564,4,Male,82.33333333333333,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
35,No,Travel_Frequently,145.45454545454547,Research & Development,25.0,3,Life Sciences,1,13565,1,Male,86.33333333333333,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,13,2,1,4,3,1,4
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,13566,2,Male,43.0,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,13567,2,Male,50.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,13568,2,Male,42.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,145.45454545454547,Human Resources,22.0,3,Life Sciences,1,13569,1,Male,84.33333333333333,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
29,No,Travel_Rarely,145.45454545454547,Human Resources,9.0,3,Life Sciences,1,13570,2,Male,50.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,145.45454545454547,Human Resources,20.0,3,Life Sciences,1,13571,1,Male,90.33333333333333,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,1,5,3,1,4
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,13572,2,Male,51.666666666666664,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,295.45454545454544,Human Resources,20.0,3,Life Sciences,1,13573,4,Male,81.66666666666667,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,13574,2,Male,52.333333333333336,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,13575,2,Male,53.333333333333336,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,13576,2,Male,49.666666666666664,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,295.45454545454544,Research & Development,20.0,3,Life Sciences,1,13577,4,Male,82.66666666666667,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
29,No,Travel_Rarely,295.45454545454544,Research & Development,9.0,3,Life Sciences,1,13578,2,Male,42.666666666666664,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
33,No,Travel_Rarely,295.45454545454544,Research & Development,17.0,3,Life Sciences,1,13579,4,Male,74.66666666666667,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,11,2,2,5,3,1,4
29,No,Travel_Rarely,295.45454545454544,Human Resources,9.0,3,Life Sciences,1,13580,2,Male,52.0,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Research & Development,9.0,3,Life Sciences,1,13581,2,Male,47.666666666666664,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
33,No,Travel_Rarely,295.45454545454544,Research & Development,17.0,3,Life Sciences,1,13582,4,Male,83.33333333333333,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,11,2,1,5,3,1,4
30,No,Travel_Rarely,295.45454545454544,Research & Development,12.0,3,Life Sciences,1,13583,1,Male,59.666666666666664,3,2,,1,Married,6500.0,13000.0,1,Y,No,13,1,1,80,1,8,2,3,3,3,1,3
34,No,Travel_Frequently,500.0,Research & Development,20.0,3,Life Sciences,1,13584,3,Male,85.66666666666667,4,3,,3,Married,11000.0,22000.0,2,Y,Yes,13,1,3,80,2,12,2,1,5,3,1,4
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,13585,2,Male,42.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Research & Development,9.0,3,Life Sciences,1,13586,2,Male,48.333333333333336,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,295.45454545454544,Research & Development,20.0,3,Life Sciences,1,13587,4,Male,91.33333333333333,4,2,,4,Married,6500.0,13000.0,2,Y,Yes,13,1,4,80,1,12,2,1,5,3,1,4
29,No,Travel_Rarely,295.45454545454544,Research & Development,9.0,3,Life Sciences,1,13588,2,Male,43.666666666666664,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,295.45454545454544,Research & Development,9.0,3,Life Sciences,1,13589,2,Male,45.333333333333336,2,2,,2,Married,6500.0,13000.0,1,Y,No,13,1,2,80,1,7,2,4,3,3,1,3
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,13590,2,Male,46.666666666666664,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
35,No,Travel_Frequently,145.45454545454547,Research & Development,25.0,3,Life Sciences,1,13591,1,Male,88.33333333333333,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,13,2,1,4,3,1,4
29,No,Travel_Rarely,145.45454545454547,Research & Development,9.0,3,Life Sciences,1,13592,2,Male,49.333333333333336,2,1,,2,Married,3200.0,6400.0,1,Y,No,13,0,2,80,1,7,2,4,3,3,1,3
34,No,Travel_Frequently,145.45454545454547,Research & Development,20.0,3,Life Sciences,1,13593,3,Male,87.33333333333333,4,1,,3,Married,3200.0,6400.0,2,Y,Yes,13,1,3,80,1,12,2,1,5,3,1,4
34,No,Travel_Frequently,145.45454545454547,Research & Development,22.0,3,Life Sciences,1,13594,1,Male,87.0,4,1,,1,Married,3200.0,6400.0,2,Y,Yes,13,1,1,80,1,12,2,1,4,3,1,4
34,No,Travel_Frequently,145.45454545454547,Research & Development,20.0,3,Life Sciences,1,13595,4,Male,82.66666666666667,4,1,,4,Married,3200.0,6400.0,2,Y,Yes,13,1,4,80,1,12,2,2,5,3,1,4
